FECHA,DÍA MES,DÍA SEMANA,MES,AÑO,ORGANISMO,LINEA/SERVICIO,AFLUENCIA TARJETA,AFLUENCIA BOLETO,"AFLUENCIA TOTAL
(cifras preliminares)"
2020-07-10,10,Viernes,2020-07,2020,STC,L12,,,186212.0
2020-07-11,11,Sábado,2020-07,2020,STC,L3,,,232878.0
2020-07-11,11,Sábado,2020-07,2020,STC,L6,,,45551.0
2020-07-11,11,Sábado,2020-07,2020,STC,L8,,,171680.0
2020-07-11,11,Sábado,2020-07,2020,STC,L12,,,153335.0
2020-07-12,12,Domingo,2020-07,2020,STC,L2,,,140866.0
2020-07-12,12,Domingo,2020-07,2020,STC,L3,,,136376.0
2020-07-12,12,Domingo,2020-07,2020,STC,L6,,,23963.0
2020-07-12,12,Domingo,2020-07,2020,STC,L7,,,50293.0
2020-07-12,12,Domingo,2020-07,2020,STC,LA,,,123828.0
2020-07-12,12,Domingo,2020-07,2020,STC,L12,,,106489.0
2020-07-13,13,Lunes,2020-07,2020,STC,L2,,,276198.0
2020-07-13,13,Lunes,2020-07,2020,STC,L4,,,33306.0
2020-07-13,13,Lunes,2020-07,2020,STC,L6,,,58471.0
2020-07-13,13,Lunes,2020-07,2020,STC,LB,,,211100.0
2020-07-13,13,Lunes,2020-07,2020,STC,L12,,,151805.0
2020-07-14,14,Martes,2020-07,2020,STC,L1,,,334561.0
2020-07-14,14,Martes,2020-07,2020,STC,L4,,,33633.0
2020-07-14,14,Martes,2020-07,2020,STC,L5,,,122019.0
2020-07-14,14,Martes,2020-07,2020,STC,L7,,,124158.0
2020-07-14,14,Martes,2020-07,2020,STC,L9,,,173420.0
2020-07-14,14,Martes,2020-07,2020,STC,LA,,,174136.0
2020-07-14,14,Martes,2020-07,2020,STC,L12,,,171320.0
2020-07-15,15,Miércoles,2020-07,2020,STC,L2,,,305040.0
2020-07-15,15,Miércoles,2020-07,2020,STC,L4,,,37482.0
2020-07-15,15,Miércoles,2020-07,2020,STC,L5,,,123466.0
2020-07-15,15,Miércoles,2020-07,2020,STC,L12,,,176813.0
2020-07-16,16,Jueves,2020-07,2020,STC,L3,,,292659.0
2020-07-16,16,Jueves,2020-07,2020,STC,L4,,,30966.0
2020-07-16,16,Jueves,2020-07,2020,STC,L6,,,59781.0
2020-07-16,16,Jueves,2020-07,2020,STC,L9,,,184298.0
2020-07-17,17,Viernes,2020-07,2020,STC,L3,,,290940.0
2020-07-17,17,Viernes,2020-07,2020,STC,L7,,,164829.0
2020-07-17,17,Viernes,2020-07,2020,STC,L8,,,193861.0
2020-07-17,17,Viernes,2020-07,2020,STC,LA,,,186417.0
2020-07-17,17,Viernes,2020-07,2020,STC,L12,,,185258.0
2020-07-18,18,Sábado,2020-07,2020,STC,L1,,,300448.0
2020-07-18,18,Sábado,2020-07,2020,STC,L2,,,292658.0
2020-07-18,18,Sábado,2020-07,2020,STC,L4,,,37744.0
2020-07-18,18,Sábado,2020-07,2020,STC,L9,,,139087.0
2020-07-18,18,Sábado,2020-07,2020,STC,LA,,,173518.0
2020-07-18,18,Sábado,2020-07,2020,STC,LB,,,195572.0
2020-07-19,19,Domingo,2020-07,2020,STC,L1,,,178960.0
2020-07-19,19,Domingo,2020-07,2020,STC,L5,,,65621.0
2020-07-19,19,Domingo,2020-07,2020,STC,L9,,,77365.0
2020-07-19,19,Domingo,2020-07,2020,STC,LA,,,123485.0
2020-07-19,19,Domingo,2020-07,2020,STC,L12,,,101759.0
2020-07-20,20,Lunes,2020-07,2020,STC,L6,,,58852.0
2020-07-20,20,Lunes,2020-07,2020,STC,L12,,,175580.0
2020-07-21,21,Martes,2020-07,2020,STC,L2,,,302645.0
2020-07-21,21,Martes,2020-07,2020,STC,L3,,,279971.0
2020-07-21,21,Martes,2020-07,2020,STC,L6,,,61765.0
2020-07-21,21,Martes,2020-07,2020,STC,L8,,,177415.0
2020-07-21,21,Martes,2020-07,2020,STC,LB,,,196062.0
2020-07-22,22,Miércoles,2020-07,2020,STC,L3,,,289252.0
2020-07-22,22,Miércoles,2020-07,2020,STC,L7,,,132507.0
2020-07-22,22,Miércoles,2020-07,2020,STC,L9,,,176860.0
2020-07-22,22,Miércoles,2020-07,2020,STC,LA,,,183648.0
2020-07-23,23,Jueves,2020-07,2020,STC,L2,,,294129.0
2020-07-23,23,Jueves,2020-07,2020,STC,L6,,,59473.0
2020-07-23,23,Jueves,2020-07,2020,STC,L9,,,177387.0
2020-07-24,24,Viernes,2020-07,2020,STC,L3,,,297262.0
2020-07-24,24,Viernes,2020-07,2020,STC,L9,,,172171.0
2020-07-25,25,Sábado,2020-07,2020,STC,L3,,,243492.0
2020-07-25,25,Sábado,2020-07,2020,STC,L5,,,105613.0
2020-07-25,25,Sábado,2020-07,2020,STC,L6,,,51088.0
2020-07-25,25,Sábado,2020-07,2020,STC,L7,,,98682.0
2020-07-25,25,Sábado,2020-07,2020,STC,LB,,,200315.0
2020-07-26,26,Domingo,2020-07,2020,STC,L1,,,177221.0
2020-07-26,26,Domingo,2020-07,2020,STC,L3,,,131577.0
2020-07-26,26,Domingo,2020-07,2020,STC,L4,,,22363.0
2020-07-26,26,Domingo,2020-07,2020,STC,L5,,,75925.0
2020-07-26,26,Domingo,2020-07,2020,STC,L8,,,90535.0
2020-07-26,26,Domingo,2020-07,2020,STC,L9,,,82363.0
2020-07-26,26,Domingo,2020-07,2020,STC,LB,,,115234.0
2020-07-27,27,Lunes,2020-07,2020,STC,L6,,,59268.0
2020-07-27,27,Lunes,2020-07,2020,STC,L7,,,123890.0
2020-07-27,27,Lunes,2020-07,2020,STC,L8,,,186939.0
2020-07-27,27,Lunes,2020-07,2020,STC,L9,,,159959.0
2020-07-27,27,Lunes,2020-07,2020,STC,LB,,,204061.0
2020-07-28,28,Martes,2020-07,2020,STC,L3,,,280692.0
2020-07-28,28,Martes,2020-07,2020,STC,L6,,,63469.0
2020-07-29,29,Miércoles,2020-07,2020,STC,L2,,,311049.0
2020-07-29,29,Miércoles,2020-07,2020,STC,L4,,,38259.0
2020-07-29,29,Miércoles,2020-07,2020,STC,L5,,,118834.0
2020-07-29,29,Miércoles,2020-07,2020,STC,LB,,,210139.0
2020-07-30,30,Jueves,2020-07,2020,STC,L2,,,310976.0
2020-07-30,30,Jueves,2020-07,2020,STC,L3,,,289212.0
2020-07-30,30,Jueves,2020-07,2020,STC,L6,,,65532.0
2020-07-30,30,Jueves,2020-07,2020,STC,L7,,,132566.0
2020-07-30,30,Jueves,2020-07,2020,STC,L8,,,201514.0
2020-07-30,30,Jueves,2020-07,2020,STC,L9,,,158452.0
2020-07-30,30,Jueves,2020-07,2020,STC,LB,,,207795.0
2020-07-31,31,Viernes,2020-07,2020,STC,LB,,,221030.0
2020-08-01,01,Sábado,2020-08,2020,STC,L8,,,181985.0
2020-08-01,01,Sábado,2020-08,2020,STC,L9,,,139069.0
2020-08-01,01,Sábado,2020-08,2020,STC,LA,,,160752.0
2020-08-02,02,Domingo,2020-08,2020,STC,L1,,,190292.0
2020-08-02,02,Domingo,2020-08,2020,STC,L2,,,167197.0
2020-08-02,02,Domingo,2020-08,2020,STC,L4,,,24384.0
2020-08-02,02,Domingo,2020-08,2020,STC,L5,,,68712.0
2020-08-02,02,Domingo,2020-08,2020,STC,L6,,,29095.0
2020-08-03,03,Lunes,2020-08,2020,STC,L2,,,320162.0
2020-08-03,03,Lunes,2020-08,2020,STC,L4,,,35759.0
2020-08-03,03,Lunes,2020-08,2020,STC,L7,,,140015.0
2020-08-03,03,Lunes,2020-08,2020,STC,LB,,,217660.0
2020-08-04,04,Martes,2020-08,2020,STC,L8,,,185222.0
2020-08-04,04,Martes,2020-08,2020,STC,L9,,,170290.0
2020-08-05,05,Miércoles,2020-08,2020,STC,L6,,,66691.0
2020-08-05,05,Miércoles,2020-08,2020,STC,L7,,,142144.0
2020-08-05,05,Miércoles,2020-08,2020,STC,LB,,,228905.0
2020-08-06,06,Jueves,2020-08,2020,STC,L1,,,361066.0
2020-08-06,06,Jueves,2020-08,2020,STC,L2,,,316999.0
2020-08-06,06,Jueves,2020-08,2020,STC,L6,,,65636.0
2020-08-06,06,Jueves,2020-08,2020,STC,L8,,,206882.0
2020-08-07,07,Viernes,2020-08,2020,STC,L2,,,354411.0
2020-08-07,07,Viernes,2020-08,2020,STC,L7,,,148656.0
2020-08-07,07,Viernes,2020-08,2020,STC,L8,,,222631.0
2020-08-07,07,Viernes,2020-08,2020,STC,LB,,,231832.0
2020-08-08,08,Sábado,2020-08,2020,STC,L1,,,297657.0
2020-08-08,08,Sábado,2020-08,2020,STC,L2,,,308058.0
2020-08-08,08,Sábado,2020-08,2020,STC,L4,,,35419.0
2020-08-08,08,Sábado,2020-08,2020,STC,LA,,,156778.0
2020-08-08,08,Sábado,2020-08,2020,STC,LB,,,220961.0
2020-08-09,09,Domingo,2020-08,2020,STC,L7,,,58224.0
2020-08-09,09,Domingo,2020-08,2020,STC,LA,,,113988.0
2020-08-09,09,Domingo,2020-08,2020,STC,L12,,,100758.0
2020-08-10,10,Lunes,2020-08,2020,STC,L3,,,304296.0
2020-08-10,10,Lunes,2020-08,2020,STC,L5,,,121003.0
2020-08-10,10,Lunes,2020-08,2020,STC,L6,,,57738.0
2020-08-10,10,Lunes,2020-08,2020,STC,L8,,,197498.0
2020-08-10,10,Lunes,2020-08,2020,STC,L12,,,183945.0
2020-08-11,11,Martes,2020-08,2020,STC,L3,,,295249.0
2020-08-12,12,Miércoles,2020-08,2020,STC,L1,,,345544.0
2020-08-12,12,Miércoles,2020-08,2020,STC,L3,,,311833.0
2020-08-12,12,Miércoles,2020-08,2020,STC,L8,,,197193.0
2020-08-12,12,Miércoles,2020-08,2020,STC,L9,,,183541.0
2020-08-12,12,Miércoles,2020-08,2020,STC,LB,,,230029.0
2020-08-13,13,Jueves,2020-08,2020,STC,L3,,,328091.0
2020-08-13,13,Jueves,2020-08,2020,STC,L4,,,39564.0
2020-08-13,13,Jueves,2020-08,2020,STC,L6,,,66201.0
2020-08-13,13,Jueves,2020-08,2020,STC,L7,,,141275.0
2020-08-14,14,Viernes,2020-08,2020,STC,L1,,,381603.0
2020-08-14,14,Viernes,2020-08,2020,STC,L3,,,329533.0
2020-08-14,14,Viernes,2020-08,2020,STC,L8,,,221244.0
2020-08-15,15,Sábado,2020-08,2020,STC,L1,,,315841.0
2020-08-15,15,Sábado,2020-08,2020,STC,L5,,,108237.0
2020-08-15,15,Sábado,2020-08,2020,STC,L7,,,107951.0
2020-08-16,16,Domingo,2020-08,2020,STC,L4,,,25508.0
2020-08-16,16,Domingo,2020-08,2020,STC,L9,,,91408.0
2020-08-16,16,Domingo,2020-08,2020,STC,LA,,,116298.0
2020-08-17,17,Lunes,2020-08,2020,STC,L3,,,318745.0
2020-08-17,17,Lunes,2020-08,2020,STC,L5,,,124422.0
2020-08-17,17,Lunes,2020-08,2020,STC,L9,,,174403.0
2020-08-18,18,Martes,2020-08,2020,STC,L4,,,38815.0
2020-08-19,19,Miércoles,2020-08,2020,STC,L5,,,127193.0
2020-08-19,19,Miércoles,2020-08,2020,STC,L6,,,63048.0
2020-08-19,19,Miércoles,2020-08,2020,STC,L7,,,147959.0
2020-08-19,19,Miércoles,2020-08,2020,STC,L8,,,212231.0
2020-08-19,19,Miércoles,2020-08,2020,STC,L9,,,187913.0
2020-08-19,19,Miércoles,2020-08,2020,STC,LB,,,233952.0
2020-08-19,19,Miércoles,2020-08,2020,STC,L12,,,197723.0
2020-08-20,20,Jueves,2020-08,2020,STC,L3,,,332313.0
2020-08-20,20,Jueves,2020-08,2020,STC,L5,,,129035.0
2020-08-20,20,Jueves,2020-08,2020,STC,L7,,,138383.0
2020-08-20,20,Jueves,2020-08,2020,STC,L8,,,214625.0
2020-08-20,20,Jueves,2020-08,2020,STC,LA,,,183751.0
2020-08-21,21,Viernes,2020-08,2020,STC,L3,,,338124.0
2020-08-21,21,Viernes,2020-08,2020,STC,L5,,,140799.0
2020-08-21,21,Viernes,2020-08,2020,STC,L7,,,152449.0
2020-08-21,21,Viernes,2020-08,2020,STC,LA,,,196992.0
2020-08-22,22,Sábado,2020-08,2020,STC,L4,,,37805.0
2020-08-22,22,Sábado,2020-08,2020,STC,L5,,,116544.0
2020-08-22,22,Sábado,2020-08,2020,STC,L7,,,110815.0
2020-08-22,22,Sábado,2020-08,2020,STC,L12,,,178218.0
2020-08-23,23,Domingo,2020-08,2020,STC,L1,,,219158.0
2020-08-23,23,Domingo,2020-08,2020,STC,L4,,,25237.0
2020-08-23,23,Domingo,2020-08,2020,STC,L8,,,113658.0
2020-08-23,23,Domingo,2020-08,2020,STC,LB,,,138466.0
2020-08-24,24,Lunes,2020-08,2020,STC,L1,,,355411.0
2020-08-24,24,Lunes,2020-08,2020,STC,L2,,,346728.0
2020-08-24,24,Lunes,2020-08,2020,STC,L5,,,124873.0
2020-08-24,24,Lunes,2020-08,2020,STC,L6,,,57272.0
2020-08-24,24,Lunes,2020-08,2020,STC,L9,,,183735.0
2020-08-24,24,Lunes,2020-08,2020,STC,LA,,,195192.0
2020-08-25,25,Martes,2020-08,2020,STC,L2,,,356998.0
2020-08-25,25,Martes,2020-08,2020,STC,L3,,,308967.0
2020-08-25,25,Martes,2020-08,2020,STC,L4,,,35927.0
2020-08-25,25,Martes,2020-08,2020,STC,L6,,,63152.0
2020-08-25,25,Martes,2020-08,2020,STC,L7,,,142282.0
2020-08-26,26,Miércoles,2020-08,2020,STC,L2,,,359584.0
2020-08-26,26,Miércoles,2020-08,2020,STC,L6,,,64855.0
2020-08-26,26,Miércoles,2020-08,2020,STC,L12,,,206097.0
2020-08-27,27,Jueves,2020-08,2020,STC,L1,,,359094.0
2020-08-27,27,Jueves,2020-08,2020,STC,L4,,,41993.0
2020-08-27,27,Jueves,2020-08,2020,STC,L6,,,67186.0
2020-08-27,27,Jueves,2020-08,2020,STC,L8,,,202177.0
2020-08-27,27,Jueves,2020-08,2020,STC,LA,,,196401.0
2020-08-27,27,Jueves,2020-08,2020,STC,L12,,,208033.0
2020-08-28,28,Viernes,2020-08,2020,STC,L2,,,372034.0
2020-08-28,28,Viernes,2020-08,2020,STC,L4,,,40327.0
2020-08-28,28,Viernes,2020-08,2020,STC,L5,,,137496.0
2020-08-28,28,Viernes,2020-08,2020,STC,L8,,,214983.0
2020-08-29,29,Sábado,2020-08,2020,STC,L2,,,339776.0
2020-08-29,29,Sábado,2020-08,2020,STC,L8,,,212072.0
2020-08-29,29,Sábado,2020-08,2020,STC,LA,,,175979.0
2020-08-30,30,Domingo,2020-08,2020,STC,L2,,,195231.0
2020-08-30,30,Domingo,2020-08,2020,STC,L4,,,26882.0
2020-08-30,30,Domingo,2020-08,2020,STC,L6,,,37387.0
2020-08-30,30,Domingo,2020-08,2020,STC,L9,,,96410.0
2020-08-30,30,Domingo,2020-08,2020,STC,LA,,,127989.0
2020-08-31,31,Lunes,2020-08,2020,STC,L3,,,324921.0
2020-08-31,31,Lunes,2020-08,2020,STC,L7,,,137620.0
2020-08-31,31,Lunes,2020-08,2020,STC,L8,,,193216.0
2020-08-31,31,Lunes,2020-08,2020,STC,L12,,,203544.0
2020-09-01,01,Martes,2020-09,2020,STC,LA,,,189462.0
2020-09-02,02,Miércoles,2020-09,2020,STC,L2,,,380123.0
2020-09-02,02,Miércoles,2020-09,2020,STC,L7,,,147081.0
2020-09-02,02,Miércoles,2020-09,2020,STC,L8,,,216734.0
2020-09-02,02,Miércoles,2020-09,2020,STC,L12,,,204735.0
2020-09-03,03,Jueves,2020-09,2020,STC,L3,,,344924.0
2020-09-03,03,Jueves,2020-09,2020,STC,L4,,,43205.0
2020-09-03,03,Jueves,2020-09,2020,STC,L8,,,218583.0
2020-09-04,04,Viernes,2020-09,2020,STC,L2,,,389388.0
2020-09-04,04,Viernes,2020-09,2020,STC,L3,,,344432.0
2020-09-04,04,Viernes,2020-09,2020,STC,L4,,,42055.0
2020-09-04,04,Viernes,2020-09,2020,STC,L6,,,63490.0
2020-09-04,04,Viernes,2020-09,2020,STC,L8,,,231592.0
2020-09-04,04,Viernes,2020-09,2020,STC,L9,,,204286.0
2020-09-04,04,Viernes,2020-09,2020,STC,L12,,,218108.0
2020-09-05,05,Sábado,2020-09,2020,STC,L2,,,353788.0
2020-09-05,05,Sábado,2020-09,2020,STC,LB,,,228489.0
2020-09-06,06,Domingo,2020-09,2020,STC,L2,,,190486.0
2020-09-06,06,Domingo,2020-09,2020,STC,L7,,,60493.0
2020-09-06,06,Domingo,2020-09,2020,STC,LB,,,144469.0
2020-09-07,07,Lunes,2020-09,2020,STC,L2,,,363726.0
2020-09-07,07,Lunes,2020-09,2020,STC,L3,,,322182.0
2020-09-07,07,Lunes,2020-09,2020,STC,L5,,,136157.0
2020-09-07,07,Lunes,2020-09,2020,STC,L8,,,208579.0
2020-09-07,07,Lunes,2020-09,2020,STC,L9,,,189475.0
2020-09-07,07,Lunes,2020-09,2020,STC,LA,,,189134.0
2020-09-07,07,Lunes,2020-09,2020,STC,LB,,,229955.0
2020-09-08,08,Martes,2020-09,2020,STC,L2,,,365246.0
2020-09-08,08,Martes,2020-09,2020,STC,L3,,,330149.0
2020-09-08,08,Martes,2020-09,2020,STC,L5,,,129866.0
